is_demo_data,record_id,centre_id,centre_name,distance_km,crop_type,quantity_kg,time_slot,weighbridges_active,centre_capacity_mt,current_utilization_ratio,queue_length_at_arrival,diversion_active,crop_compatible,actual_wait_time_minutes,disclaimer
TRUE,DEMO-00848,C-04,Centre D - Ranaghat Krishak Mandi,28.5,Maize,1360.0,14:00 - 16:00,3,90,0.96,6,1,0,58.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00849,C-05,Centre E - Kalyani Storage & Hub,38.0,Potato,1350.0,10:00 - 12:00,2,50,0.77,1,0,1,14.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00850,C-01,Centre A - Burdwan Mandi,44.7,Mustard,1560.0,12:00 - 14:00,3,80,0.2,2,0,1,13.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00851,C-02,Centre B - Singur Agro Hub,5.7,Wheat,2470.0,16:00 - 18:00,4,100,0.87,6,0,0,41.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00852,C-04,Centre D - Ranaghat Krishak Mandi,24.1,Mustard,1590.0,16:00 - 18:00,3,90,0.17,2,0,1,16.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00853,C-01,Centre A - Burdwan Mandi,26.5,Wheat,1260.0,14:00 - 16:00,3,80,0.23,3,0,1,14.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00854,C-04,Centre D - Ranaghat Krishak Mandi,9.2,Maize,1190.0,12:00 - 14:00,3,90,0.95,11,1,0,67.2,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00855,C-01,Centre A - Burdwan Mandi,14.4,Maize,360.0,10:00 - 12:00,3,80,0.98,10,1,1,55.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00856,C-06,Centre F - Guskara Sub-Mandi,27.5,Maize,1100.0,08:00 - 10:00,2,40,0.62,5,1,0,42.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00857,C-04,Centre D - Ranaghat Krishak Mandi,36.2,Paddy,2350.0,12:00 - 14:00,3,90,0.4,6,0,1,27.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00858,C-02,Centre B - Singur Agro Hub,12.8,Mustard,1900.0,14:00 - 16:00,4,100,0.71,3,0,1,16.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00859,C-01,Centre A - Burdwan Mandi,26.8,Maize,900.0,10:00 - 12:00,3,80,0.95,16,1,1,77.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00860,C-05,Centre E - Kalyani Storage & Hub,33.2,Mustard,400.0,16:00 - 18:00,2,50,0.32,2,0,1,14.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00861,C-02,Centre B - Singur Agro Hub,38.3,Paddy,1550.0,12:00 - 14:00,4,100,0.86,16,0,1,52.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00862,C-03,Centre C - Memari Procurement Depot,31.5,Paddy,980.0,12:00 - 14:00,2,60,0.35,2,0,1,17.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00863,C-01,Centre A - Burdwan Mandi,22.0,Paddy,2050.0,12:00 - 14:00,3,80,0.51,5,0,1,26.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00864,C-02,Centre B - Singur Agro Hub,36.0,Potato,1120.0,12:00 - 14:00,4,100,0.61,5,0,1,15.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00865,C-01,Centre A - Burdwan Mandi,4.4,Mustard,3160.0,08:00 - 10:00,3,80,0.41,3,0,1,34.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00866,C-03,Centre C - Memari Procurement Depot,42.6,Potato,2590.0,14:00 - 16:00,2,60,0.27,1,0,1,27.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00867,C-06,Centre F - Guskara Sub-Mandi,24.4,Maize,2940.0,08:00 - 10:00,2,40,0.94,14,1,0,110.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00868,C-05,Centre E - Kalyani Storage & Hub,16.2,Potato,2130.0,12:00 - 14:00,2,50,0.47,6,0,1,35.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00869,C-02,Centre B - Singur Agro Hub,8.2,Mustard,780.0,10:00 - 12:00,4,100,0.96,12,1,1,60.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00870,C-05,Centre E - Kalyani Storage & Hub,15.6,Wheat,1600.0,08:00 - 10:00,2,50,0.72,8,0,1,38.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00871,C-02,Centre B - Singur Agro Hub,32.8,Wheat,2910.0,14:00 - 16:00,4,100,0.17,6,0,0,21.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00872,C-06,Centre F - Guskara Sub-Mandi,12.9,Potato,1470.0,10:00 - 12:00,2,40,0.68,8,1,0,58.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00873,C-06,Centre F - Guskara Sub-Mandi,39.3,Potato,3030.0,16:00 - 18:00,2,40,0.47,4,1,0,56.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00874,C-03,Centre C - Memari Procurement Depot,42.3,Wheat,2700.0,08:00 - 10:00,2,60,0.4,7,0,0,51.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00875,C-02,Centre B - Singur Agro Hub,39.8,Mustard,2730.0,12:00 - 14:00,4,100,0.49,1,0,1,19.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00876,C-04,Centre D - Ranaghat Krishak Mandi,41.8,Mustard,1300.0,14:00 - 16:00,3,90,0.5,5,0,1,16.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00877,C-01,Centre A - Burdwan Mandi,23.8,Paddy,1360.0,12:00 - 14:00,3,80,0.65,6,0,1,22.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00878,C-01,Centre A - Burdwan Mandi,29.1,Potato,2810.0,10:00 - 12:00,3,80,0.26,5,0,1,26.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00879,C-06,Centre F - Guskara Sub-Mandi,26.8,Wheat,570.0,12:00 - 14:00,2,40,0.36,5,1,0,43.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00880,C-02,Centre B - Singur Agro Hub,36.1,Maize,1250.0,14:00 - 16:00,4,100,0.55,4,0,0,9.2,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00881,C-03,Centre C - Memari Procurement Depot,37.6,Paddy,2840.0,16:00 - 18:00,2,60,0.31,2,0,1,32.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00882,C-05,Centre E - Kalyani Storage & Hub,42.8,Paddy,3250.0,08:00 - 10:00,2,50,0.69,5,0,1,45.2,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00883,C-01,Centre A - Burdwan Mandi,13.3,Mustard,3010.0,10:00 - 12:00,3,80,0.19,7,0,1,34.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00884,C-03,Centre C - Memari Procurement Depot,7.0,Paddy,2570.0,16:00 - 18:00,2,60,0.51,4,0,1,33.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00885,C-04,Centre D - Ranaghat Krishak Mandi,11.7,Mustard,870.0,08:00 - 10:00,3,90,0.94,13,1,1,70.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00886,C-02,Centre B - Singur Agro Hub,27.8,Mustard,3480.0,10:00 - 12:00,4,100,0.38,8,0,1,35.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00887,C-04,Centre D - Ranaghat Krishak Mandi,36.1,Paddy,290.0,14:00 - 16:00,3,90,0.96,9,1,1,60.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00888,C-06,Centre F - Guskara Sub-Mandi,2.4,Mustard,640.0,08:00 - 10:00,2,40,0.42,6,1,1,45.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00889,C-06,Centre F - Guskara Sub-Mandi,32.5,Paddy,2630.0,14:00 - 16:00,2,40,0.36,1,1,1,51.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00890,C-02,Centre B - Singur Agro Hub,44.9,Mustard,3300.0,12:00 - 14:00,4,100,0.95,14,1,1,77.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00891,C-01,Centre A - Burdwan Mandi,23.7,Potato,1460.0,12:00 - 14:00,3,80,0.96,10,1,1,71.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00892,C-05,Centre E - Kalyani Storage & Hub,9.3,Paddy,1830.0,12:00 - 14:00,2,50,0.43,4,0,1,25.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00893,C-01,Centre A - Burdwan Mandi,20.6,Wheat,1060.0,16:00 - 18:00,3,80,0.41,4,0,1,8.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00894,C-03,Centre C - Memari Procurement Depot,14.2,Wheat,3090.0,14:00 - 16:00,2,60,0.66,5,0,0,42.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00895,C-03,Centre C - Memari Procurement Depot,20.7,Maize,740.0,12:00 - 14:00,2,60,0.76,4,0,1,23.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00896,C-06,Centre F - Guskara Sub-Mandi,10.1,Mustard,380.0,08:00 - 10:00,2,40,0.3,4,1,1,36.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00897,C-02,Centre B - Singur Agro Hub,7.0,Mustard,3150.0,14:00 - 16:00,4,100,0.56,3,0,1,25.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00898,C-04,Centre D - Ranaghat Krishak Mandi,38.4,Mustard,3060.0,08:00 - 10:00,3,90,0.25,1,0,1,23.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00899,C-03,Centre C - Memari Procurement Depot,34.2,Paddy,2910.0,10:00 - 12:00,2,60,0.62,8,0,1,53.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00900,C-01,Centre A - Burdwan Mandi,9.8,Maize,3240.0,16:00 - 18:00,3,80,0.35,2,0,1,36.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00901,C-01,Centre A - Burdwan Mandi,14.2,Wheat,3440.0,08:00 - 10:00,3,80,0.25,3,0,1,30.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00902,C-03,Centre C - Memari Procurement Depot,5.5,Paddy,2940.0,08:00 - 10:00,2,60,0.7,4,0,1,36.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00903,C-03,Centre C - Memari Procurement Depot,16.2,Maize,340.0,08:00 - 10:00,2,60,0.67,4,0,1,28.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00904,C-05,Centre E - Kalyani Storage & Hub,39.1,Paddy,2850.0,10:00 - 12:00,2,50,0.38,9,0,1,46.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00905,C-06,Centre F - Guskara Sub-Mandi,42.9,Potato,1460.0,16:00 - 18:00,2,40,0.48,1,1,0,43.2,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00906,C-01,Centre A - Burdwan Mandi,9.0,Potato,2770.0,10:00 - 12:00,3,80,0.39,9,0,1,37.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00907,C-06,Centre F - Guskara Sub-Mandi,14.8,Paddy,2840.0,08:00 - 10:00,2,40,0.76,8,1,1,78.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00908,C-03,Centre C - Memari Procurement Depot,24.0,Potato,1820.0,12:00 - 14:00,2,60,0.88,12,0,1,69.2,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00909,C-05,Centre E - Kalyani Storage & Hub,34.5,Mustard,2880.0,08:00 - 10:00,2,50,0.66,4,0,1,32.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00910,C-03,Centre C - Memari Procurement Depot,29.8,Mustard,2550.0,10:00 - 12:00,2,60,0.92,16,1,0,111.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00911,C-05,Centre E - Kalyani Storage & Hub,22.1,Potato,460.0,12:00 - 14:00,2,50,0.82,3,0,1,18.2,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00912,C-03,Centre C - Memari Procurement Depot,20.4,Paddy,2080.0,16:00 - 18:00,2,60,0.61,4,0,1,30.2,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00913,C-05,Centre E - Kalyani Storage & Hub,20.3,Potato,510.0,16:00 - 18:00,2,50,0.7,2,0,1,10.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00914,C-01,Centre A - Burdwan Mandi,6.9,Maize,2380.0,08:00 - 10:00,3,80,0.3,2,0,1,22.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00915,C-04,Centre D - Ranaghat Krishak Mandi,19.9,Potato,2520.0,08:00 - 10:00,3,90,0.41,6,0,0,32.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00916,C-03,Centre C - Memari Procurement Depot,11.1,Wheat,460.0,10:00 - 12:00,2,60,0.97,13,1,0,80.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00917,C-01,Centre A - Burdwan Mandi,2.8,Mustard,1500.0,16:00 - 18:00,3,80,0.16,3,0,1,13.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00918,C-06,Centre F - Guskara Sub-Mandi,15.0,Maize,2880.0,14:00 - 16:00,2,40,0.66,4,1,0,62.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00919,C-06,Centre F - Guskara Sub-Mandi,5.8,Mustard,650.0,12:00 - 14:00,2,40,0.31,6,1,1,46.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00920,C-01,Centre A - Burdwan Mandi,29.9,Paddy,2340.0,14:00 - 16:00,3,80,0.51,4,0,1,22.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00921,C-05,Centre E - Kalyani Storage & Hub,14.9,Paddy,1730.0,08:00 - 10:00,2,50,0.54,1,0,1,16.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00922,C-06,Centre F - Guskara Sub-Mandi,22.3,Mustard,3040.0,14:00 - 16:00,2,40,0.64,1,1,1,53.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00923,C-05,Centre E - Kalyani Storage & Hub,16.4,Mustard,540.0,08:00 - 10:00,2,50,0.85,4,0,1,14.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00924,C-05,Centre E - Kalyani Storage & Hub,45.0,Maize,320.0,16:00 - 18:00,2,50,0.48,2,0,1,10.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00925,C-06,Centre F - Guskara Sub-Mandi,12.0,Maize,400.0,14:00 - 16:00,2,40,0.17,4,1,0,35.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00926,C-06,Centre F - Guskara Sub-Mandi,7.0,Mustard,2250.0,14:00 - 16:00,2,40,0.69,3,1,1,51.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00927,C-04,Centre D - Ranaghat Krishak Mandi,14.4,Potato,830.0,10:00 - 12:00,3,90,0.44,3,0,0,14.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00928,C-03,Centre C - Memari Procurement Depot,7.6,Maize,1170.0,14:00 - 16:00,2,60,0.74,6,0,1,36.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00929,C-06,Centre F - Guskara Sub-Mandi,36.4,Wheat,2990.0,14:00 - 16:00,2,40,0.67,2,1,0,55.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00930,C-02,Centre B - Singur Agro Hub,8.7,Paddy,1820.0,10:00 - 12:00,4,100,0.81,11,0,1,24.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00931,C-04,Centre D - Ranaghat Krishak Mandi,11.0,Wheat,360.0,10:00 - 12:00,3,90,0.17,10,0,1,24.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00932,C-05,Centre E - Kalyani Storage & Hub,16.5,Potato,580.0,08:00 - 10:00,2,50,0.34,5,0,1,22.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00933,C-04,Centre D - Ranaghat Krishak Mandi,35.8,Wheat,2740.0,12:00 - 14:00,3,90,0.79,4,0,1,33.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00934,C-05,Centre E - Kalyani Storage & Hub,32.4,Maize,3260.0,08:00 - 10:00,2,50,0.51,4,0,1,32.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00935,C-01,Centre A - Burdwan Mandi,28.2,Potato,3030.0,16:00 - 18:00,3,80,0.23,2,0,1,22.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00936,C-01,Centre A - Burdwan Mandi,8.8,Paddy,1160.0,12:00 - 14:00,3,80,0.52,4,0,1,16.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00937,C-06,Centre F - Guskara Sub-Mandi,29.8,Potato,1300.0,10:00 - 12:00,2,40,0.26,10,1,0,64.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00938,C-01,Centre A - Burdwan Mandi,16.7,Paddy,1870.0,14:00 - 16:00,3,80,0.22,2,0,1,18.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00939,C-04,Centre D - Ranaghat Krishak Mandi,8.5,Wheat,2690.0,10:00 - 12:00,3,90,0.5,3,0,1,27.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00940,C-04,Centre D - Ranaghat Krishak Mandi,36.2,Mustard,1390.0,16:00 - 18:00,3,90,0.17,1,0,1,9.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00941,C-01,Centre A - Burdwan Mandi,5.6,Maize,1240.0,08:00 - 10:00,3,80,0.97,6,1,1,56.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00942,C-06,Centre F - Guskara Sub-Mandi,4.5,Paddy,2280.0,16:00 - 18:00,2,40,0.74,3,1,1,52.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00943,C-05,Centre E - Kalyani Storage & Hub,19.3,Wheat,2450.0,14:00 - 16:00,2,50,0.61,2,0,1,23.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00944,C-01,Centre A - Burdwan Mandi,28.2,Wheat,680.0,16:00 - 18:00,3,80,0.49,3,0,1,5.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00945,C-05,Centre E - Kalyani Storage & Hub,30.0,Maize,2500.0,16:00 - 18:00,2,50,0.89,10,0,1,68.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00946,C-01,Centre A - Burdwan Mandi,16.4,Potato,2590.0,16:00 - 18:00,3,80,0.76,1,0,1,13.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00947,C-05,Centre E - Kalyani Storage & Hub,6.0,Wheat,2020.0,10:00 - 12:00,2,50,0.58,9,0,1,45.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00948,C-05,Centre E - Kalyani Storage & Hub,12.4,Maize,2750.0,12:00 - 14:00,2,50,0.75,7,0,1,43.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00949,C-01,Centre A - Burdwan Mandi,13.2,Potato,1870.0,12:00 - 14:00,3,80,0.25,6,0,1,29.2,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00950,C-05,Centre E - Kalyani Storage & Hub,16.6,Potato,980.0,14:00 - 16:00,2,50,0.77,4,0,1,19.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00951,C-06,Centre F - Guskara Sub-Mandi,12.1,Maize,1190.0,16:00 - 18:00,2,40,0.7,4,1,0,43.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00952,C-04,Centre D - Ranaghat Krishak Mandi,6.5,Maize,1900.0,10:00 - 12:00,3,90,0.31,9,0,0,33.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00953,C-04,Centre D - Ranaghat Krishak Mandi,32.6,Potato,2930.0,10:00 - 12:00,3,90,0.22,2,0,0,28.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00954,C-04,Centre D - Ranaghat Krishak Mandi,31.1,Potato,1530.0,12:00 - 14:00,3,90,0.61,6,0,0,22.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00955,C-03,Centre C - Memari Procurement Depot,29.4,Maize,3490.0,14:00 - 16:00,2,60,0.72,6,0,1,48.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00956,C-02,Centre B - Singur Agro Hub,7.5,Paddy,2550.0,16:00 - 18:00,4,100,0.26,3,0,1,15.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00957,C-05,Centre E - Kalyani Storage & Hub,21.6,Potato,310.0,10:00 - 12:00,2,50,0.28,7,0,1,27.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00958,C-04,Centre D - Ranaghat Krishak Mandi,17.9,Potato,1160.0,08:00 - 10:00,3,90,0.58,2,0,0,12.2,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00959,C-03,Centre C - Memari Procurement Depot,14.6,Wheat,290.0,12:00 - 14:00,2,60,0.27,6,0,0,17.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00960,C-03,Centre C - Memari Procurement Depot,9.9,Wheat,2640.0,10:00 - 12:00,2,60,0.15,7,0,0,48.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00961,C-01,Centre A - Burdwan Mandi,22.7,Potato,1220.0,14:00 - 16:00,3,80,0.53,2,0,1,8.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00962,C-05,Centre E - Kalyani Storage & Hub,23.7,Paddy,1720.0,10:00 - 12:00,2,50,0.52,6,0,1,36.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00963,C-06,Centre F - Guskara Sub-Mandi,36.4,Wheat,2390.0,08:00 - 10:00,2,40,0.49,2,1,0,46.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00964,C-06,Centre F - Guskara Sub-Mandi,29.8,Mustard,3060.0,12:00 - 14:00,2,40,0.74,5,1,1,68.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00965,C-06,Centre F - Guskara Sub-Mandi,29.7,Wheat,2320.0,16:00 - 18:00,2,40,0.22,4,1,0,51.2,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00966,C-05,Centre E - Kalyani Storage & Hub,34.3,Maize,1860.0,10:00 - 12:00,2,50,0.17,8,0,1,39.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00967,C-05,Centre E - Kalyani Storage & Hub,13.8,Paddy,880.0,08:00 - 10:00,2,50,0.84,7,0,1,29.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00968,C-05,Centre E - Kalyani Storage & Hub,19.3,Maize,350.0,12:00 - 14:00,2,50,0.87,8,0,1,44.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00969,C-02,Centre B - Singur Agro Hub,39.0,Mustard,1250.0,08:00 - 10:00,4,100,0.36,1,0,1,9.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00970,C-02,Centre B - Singur Agro Hub,35.0,Paddy,710.0,12:00 - 14:00,4,100,0.94,9,1,1,55.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
